"","Sample_ID","Sample_date","Sample_site","Response","Value"
"1348","20120716-8-994",2012-07-16,"8-994","Lepto",2.81523916840662
"1349","20120718-27-918",2012-07-18,"27-918","Lepto",4.07012582250849
"1350","20120718-29-905",2012-07-18,"29-905","Lepto",2.40199717317353
"1351","20120718-36-873",2012-07-18,"36-873","Lepto",1.81957034231089
"1352","20120718-37-890",2012-07-18,"37-890","Lepto",0.672762333006559
"1353","20120730-27-918",2012-07-30,"27-918","Lepto",3.76001547462413
"1354","20120730-29-905",2012-07-30,"29-905","Lepto",3.26736147967878
"1355","20120730-36-873",2012-07-30,"36-873","Lepto",5.5422733750769
"1356","20120730-37-890",2012-07-30,"37-890","Lepto",3.24400211794737
"1357","20120731-14-972",2012-07-31,"14-972","Lepto",1.01442520845046
"1358","20120731-16-970",2012-07-31,"16-970","Lepto",0.37541255149701
"1359","20120731-3-996",2012-07-31,"3-996","Lepto",4.46761224106823
"1360","20120731-8-994",2012-07-31,"8-994","Lepto",0
"1361","20120813-14-972",2012-08-13,"14-972","Lepto",1.14919516592503
"1362","20120813-16-970",2012-08-13,"16-970","Lepto",3.32285572017746
"1363","20120813-27-918",2012-08-13,"27-918","Lepto",2.57467756534868
"1364","20120813-29-905",2012-08-13,"29-905","Lepto",3.43491067929198
"1365","20120813-3-996",2012-08-13,"3-996","Lepto",1.0161087546424
"1366","20120813-36-873",2012-08-13,"36-873","Lepto",4.10418303084215
"1367","20120813-37-890",2012-08-13,"37-890","Lepto",0
"1368","20120813-8-994",2012-08-13,"8-994","Lepto",10.8056560477558
"1369","20120830-14-972",2012-08-30,"14-972","Lepto",6.88942526836824
"1370","20120830-16-970",2012-08-30,"16-970","Lepto",0
"1371","20120830-27-918",2012-08-30,"27-918","Lepto",2.38889349134195
"1372","20120830-29-905",2012-08-30,"29-905","Lepto",9.43729953816427
"1373","20120830-3-996",2012-08-30,"3-996","Lepto",2.09878587105465
"1374","20120830-36-873",2012-08-30,"36-873","Lepto",2.34312069049309
"1375","20120830-37-890",2012-08-30,"37-890","Lepto",0
"1376","20120830-8-994",2012-08-30,"8-994","Lepto",1.2119400552984
"1377","20120910-14-972",2012-09-10,"14-972","Lepto",1.06591023645138
"1378","20120910-16-970",2012-09-10,"16-970","Lepto",4.63460737131757
"1379","20120910-27-918",2012-09-10,"27-918","Lepto",0.737464225200466
"1380","20120910-29-905",2012-09-10,"29-905","Lepto",2.84117383628808
"1381","20120910-3-996",2012-09-10,"3-996","Lepto",7.64162365950061
"1382","20120910-36-873",2012-09-10,"36-873","Lepto",4.74352617401766
"1383","20120910-37-890",2012-09-10,"37-890","Lepto",0
"1384","20120910-8-994",2012-09-10,"8-994","Lepto",0
"1385","20120926-27-918",2012-09-26,"27-918","Lepto",0
"1386","20120926-29-905",2012-09-26,"29-905","Lepto",5.53753579221062
"1387","20120926-36-873",2012-09-26,"36-873","Lepto",0
"1388","20120926-37-890",2012-09-26,"37-890","Lepto",5.85383636716792
"1389","20121001-3-996",2012-10-01,"3-996","Lepto",5.34167035911481
"1390","20121001-8-994",2012-10-01,"8-994","Lepto",0
"1391","20121003-14-972",2012-10-03,"14-972","Lepto",0.823083768329393
"1392","20121003-16-970",2012-10-03,"16-970","Lepto",0
"1393","20130426-14-972",2013-04-26,"14-972","Lepto",0.0112509781388182
"1394","20130426-16-970",2013-04-26,"16-970","Lepto",0
"1395","20130426-27-918",2013-04-26,"27-918","Lepto",0
"1396","20130426-3-996",2013-04-26,"3-996","Lepto",0
"1397","20130426-36-873",2013-04-26,"36-873","Lepto",0.0366806443157447
"1398","20130426-37-890",2013-04-26,"37-890","Lepto",0.0332968120128514
"1399","20130426-8-994",2013-04-26,"8-994","Lepto",0
"1400","20130509-14-972",2013-05-09,"14-972","Lepto",0.316423469246973
"1401","20130509-16-970",2013-05-09,"16-970","Lepto",0.66551827005506
"1402","20130509-27-918",2013-05-09,"27-918","Lepto",0.0238675536400778
"1403","20130509-29-905",2013-05-09,"29-905","Lepto",0.271070200292559
"1404","20130509-3-996",2013-05-09,"3-996","Lepto",1.38020458704401
"1405","20130509-36-873",2013-05-09,"36-873","Lepto",0
"1406","20130509-37-890",2013-05-09,"37-890","Lepto",0.265984028323886
"1407","20130509-8-994",2013-05-09,"8-994","Lepto",0.0418873045146169
"1408","20130520-27-918",2013-05-20,"27-918","Lepto",0.130678602870695
"1409","20130520-29-905",2013-05-20,"29-905","Lepto",0.397112441225491
"1410","20130520-36-873",2013-05-20,"36-873","Lepto",1.00397835176235
"1411","20130520-37-890",2013-05-20,"37-890","Lepto",0.480113395825495
"1412","20130521-14-972",2013-05-21,"14-972","Lepto",0.241802469775768
"1413","20130521-16-970",2013-05-21,"16-970","Lepto",0.105666925814184
"1414","20130521-3-996",2013-05-21,"3-996","Lepto",1.97407432413626
"1415","20130521-8-994",2013-05-21,"8-994","Lepto",3.29646561092691
"1416","20130604-14-972",2013-06-04,"14-972","Lepto",1.51638015735666
"1417","20130604-16-970",2013-06-04,"16-970","Lepto",1.66377992035248
"1418","20130604-27-918",2013-06-04,"27-918","Lepto",1.86110415769462
"1419","20130604-29-905",2013-06-04,"29-905","Lepto",1.1560615810655
"1420","20130604-3-996",2013-06-04,"3-996","Lepto",3.57443929483949
"1421","20130604-36-873",2013-06-04,"36-873","Lepto",6.06343983532193
"1422","20130604-37-890",2013-06-04,"37-890","Lepto",0.783025882797038
"1423","20130604-8-994",2013-06-04,"8-994","Lepto",0
"1424","20130617-14-972",2013-06-17,"14-972","Lepto",6.79100136378027
"1425","20130617-16-970",2013-06-17,"16-970","Lepto",3.05160842397247
"1426","20130617-3-996",2013-06-17,"3-996","Lepto",0
"1427","20130617-8-994",2013-06-17,"8-994","Lepto",0
"1428","20130620-27-918",2013-06-20,"27-918","Lepto",2.4502434240218
"1429","20130620-29-905",2013-06-20,"29-905","Lepto",0.611305513651283
"1430","20130620-36-873",2013-06-20,"36-873","Lepto",33.3150211708124
"1431","20130620-37-890",2013-06-20,"37-890","Lepto",0
"1432","20130703-14-972",2013-07-03,"14-972","Lepto",10.9227258352188
"1433","20130703-16-970",2013-07-03,"16-970","Lepto",0
"1434","20130703-27-918",2013-07-03,"27-918","Lepto",0.464972244034526
"1435","20130703-29-905",2013-07-03,"29-905","Lepto",1.76491016272026
"1436","20130703-3-996",2013-07-03,"3-996","Lepto",2.46525836587096
"1437","20130703-36-873",2013-07-03,"36-873","Lepto",10.6984476170097
"1438","20130703-37-890",2013-07-03,"37-890","Lepto",24.1176788650056
"1439","20130703-8-994",2013-07-03,"8-994","Lepto",0
"1440","20130716-14-972",2013-07-16,"14-972","Lepto",5.04621636516653
"1441","20130716-16-970",2013-07-16,"16-970","Lepto",0
"1442","20130716-27-918",2013-07-16,"27-918","Lepto",3.6873083119864
"1443","20130716-29-905",2013-07-16,"29-905","Lepto",0
"1444","20130716-3-996",2013-07-16,"3-996","Lepto",0
"1445","20130716-36-873",2013-07-16,"36-873","Lepto",0
"1446","20130716-37-890",2013-07-16,"37-890","Lepto",10.0050758694235
"1447","20130716-8-994",2013-07-16,"8-994","Lepto",0
"1448","20130730-14-972",2013-07-30,"14-972","Lepto",18.218687983699
"1449","20130730-16-970",2013-07-30,"16-970","Lepto",0
"1450","20130730-27-918",2013-07-30,"27-918","Lepto",5.12513494123654
"1451","20130730-29-905",2013-07-30,"29-905","Lepto",9.66788922323635
"1452","20130730-3-996",2013-07-30,"3-996","Lepto",3.03165022233349
"1453","20130730-36-873",2013-07-30,"36-873","Lepto",0
"1454","20130730-37-890",2013-07-30,"37-890","Lepto",0
"1455","20130730-8-994",2013-07-30,"8-994","Lepto",0
"1456","20130812-14-972",2013-08-12,"14-972","Lepto",2.91092790304564
"1457","20130812-16-970",2013-08-12,"16-970","Lepto",0
"1458","20130812-27-918",2013-08-12,"27-918","Lepto",0
"1459","20130812-29-905",2013-08-12,"29-905","Lepto",6.42777063033139
"1460","20130812-3-996",2013-08-12,"3-996","Lepto",0
"1461","20130812-36-873",2013-08-12,"36-873","Lepto",0
"1462","20130812-37-890",2013-08-12,"37-890","Lepto",0
"1463","20130812-8-994",2013-08-12,"8-994","Lepto",0
"1464","20130828-14-972",2013-08-28,"14-972","Lepto",0
"1465","20130828-16-970",2013-08-28,"16-970","Lepto",3.50632189642933
"1466","20130828-27-918",2013-08-28,"27-918","Lepto",5.37090284503414
"1467","20130828-29-905",2013-08-28,"29-905","Lepto",6.57126793841787
"1468","20130828-3-996",2013-08-28,"3-996","Lepto",0
"1469","20130828-36-873",2013-08-28,"36-873","Lepto",0.58587056314389
"1470","20130828-37-890",2013-08-28,"37-890","Lepto",0
"1471","20130828-8-994",2013-08-28,"8-994","Lepto",2.36966098658615
"1472","20130924-27-918",2013-09-24,"27-918","Lepto",1.88633616947164
"1473","20130924-29-905",2013-09-24,"29-905","Lepto",0
"1474","20130924-36-873",2013-09-24,"36-873","Lepto",0
"1475","20130924-37-890",2013-09-24,"37-890","Lepto",0
"1476","20130925-14-972",2013-09-25,"14-972","Lepto",0
"1477","20130925-16-970",2013-09-25,"16-970","Lepto",0
"1478","20130925-3-996",2013-09-25,"3-996","Lepto",0
"1479","20130925-8-994",2013-09-25,"8-994","Lepto",0
"1480","20131008-14-972",2013-10-08,"14-972","Lepto",0
"1481","20131008-16-970",2013-10-08,"16-970","Lepto",0
"1482","20131008-27-918",2013-10-08,"27-918","Lepto",0.85202732655498
"1483","20131008-29-905",2013-10-08,"29-905","Lepto",0.069708287413329
"1484","20131008-3-996",2013-10-08,"3-996","Lepto",0
"1485","20131008-36-873",2013-10-08,"36-873","Lepto",0
"1486","20131008-37-890",2013-10-08,"37-890","Lepto",0
"1487","20131008-8-994",2013-10-08,"8-994","Lepto",0
"1488","20140512-14-972",2014-05-12,"14-972","Lepto",0
"1489","20140512-16-970",2014-05-12,"16-970","Lepto",0
"1490","20140512-27-918",2014-05-12,"27-918","Lepto",0.0846969027536337
"1491","20140512-29-905",2014-05-12,"29-905","Lepto",0
"1492","20140512-3-996",2014-05-12,"3-996","Lepto",0
"1493","20140512-36-873",2014-05-12,"36-873","Lepto",0.0555275604273615
"1494","20140512-37-890",2014-05-12,"37-890","Lepto",0.166078846523828
"1495","20140512-8-994",2014-05-12,"8-994","Lepto",0
"1496","20140519-14-972",2014-05-19,"14-972","Lepto",1.30626717545059
"1497","20140519-16-970",2014-05-19,"16-970","Lepto",1.92284293593627
"1498","20140519-27-918",2014-05-19,"27-918","Lepto",0.33432794977396
"1499","20140519-29-905",2014-05-19,"29-905","Lepto",0
"1500","20140519-3-996",2014-05-19,"3-996","Lepto",12.5807294916182
"1501","20140519-36-873",2014-05-19,"36-873","Lepto",0.411990596656238
"1502","20140519-37-890",2014-05-19,"37-890","Lepto",0.73628559328337
"1503","20140519-8-994",2014-05-19,"8-994","Lepto",0
"1504","20140606-14-972",2014-06-06,"14-972","Lepto",0
"1505","20140606-16-970",2014-06-06,"16-970","Lepto",9.96548015194041
"1506","20140606-27-918",2014-06-06,"27-918","Lepto",16.2908909125742
"1507","20140606-29-905",2014-06-06,"29-905","Lepto",17.0210599958899
"1508","20140606-3-996",2014-06-06,"3-996","Lepto",4.53144708839641
"1509","20140606-36-873",2014-06-06,"36-873","Lepto",67.2261059475052
"1510","20140606-37-890",2014-06-06,"37-890","Lepto",15.1797059610687
"1511","20140606-8-994",2014-06-06,"8-994","Lepto",2.40752714901114
"1512","20140618-14-972",2014-06-18,"14-972","Lepto",0
"1513","20140618-16-970",2014-06-18,"16-970","Lepto",0
"1514","20140618-27-918",2014-06-18,"27-918","Lepto",4.80211112381857
"1515","20140618-29-905",2014-06-18,"29-905","Lepto",0.498251017946345
"1516","20140618-3-996",2014-06-18,"3-996","Lepto",0
"1517","20140618-36-873",2014-06-18,"36-873","Lepto",0
"1518","20140618-37-890",2014-06-18,"37-890","Lepto",6.05813987273005
"1519","20140618-8-994",2014-06-18,"8-994","Lepto",0
"1520","20140702-14-972",2014-07-02,"14-972","Lepto",0
"1521","20140702-16-970",2014-07-02,"16-970","Lepto",1.09949826612632
"1522","20140702-27-918",2014-07-02,"27-918","Lepto",6.19194046058256
"1523","20140702-29-905",2014-07-02,"29-905","Lepto",11.3370318290433
"1524","20140702-3-996",2014-07-02,"3-996","Lepto",0
"1525","20140702-36-873",2014-07-02,"36-873","Lepto",0
"1526","20140702-37-890",2014-07-02,"37-890","Lepto",0.850243898655721
"1527","20140702-8-994",2014-07-02,"8-994","Lepto",0
"1528","20140714-14-972",2014-07-14,"14-972","Lepto",0
"1529","20140714-16-970",2014-07-14,"16-970","Lepto",0
"1530","20140714-27-918",2014-07-14,"27-918","Lepto",0.655656657310673
"1531","20140714-29-905",2014-07-14,"29-905","Lepto",2.28204098421118
"1532","20140714-3-996",2014-07-14,"3-996","Lepto",0
"1533","20140714-36-873",2014-07-14,"36-873","Lepto",0.572643120868588
"1534","20140714-37-890",2014-07-14,"37-890","Lepto",0.319459801667386
"1535","20140714-8-994",2014-07-14,"8-994","Lepto",0
"1536","20140801-14-972",2014-08-01,"14-972","Lepto",0.160359576158522
"1537","20140801-16-970",2014-08-01,"16-970","Lepto",0
"1538","20140801-27-918",2014-08-01,"27-918","Lepto",3.35903581784978
"1539","20140801-29-905",2014-08-01,"29-905","Lepto",1.72200038042688
"1540","20140801-3-996",2014-08-01,"3-996","Lepto",0.155934378521903
"1541","20140801-36-873",2014-08-01,"36-873","Lepto",0
"1542","20140801-37-890",2014-08-01,"37-890","Lepto",0.29584318020937
"1543","20140801-8-994",2014-08-01,"8-994","Lepto",0
"1544","20140815-14-972",2014-08-15,"14-972","Lepto",1.29313478980436
"1545","20140815-16-970",2014-08-15,"16-970","Lepto",3.0853002517727
"1546","20140829-14-972",2014-08-29,"14-972","Lepto",0
"1547","20140829-16-970",2014-08-29,"16-970","Lepto",0.791783215949015
"1548","20140829-27-918",2014-08-29,"27-918","Lepto",1.56281136935426
"1549","20140829-29-905",2014-08-29,"29-905","Lepto",4.50102110502795
"1550","20140829-3-996",2014-08-29,"3-996","Lepto",3.13287115216549
"1551","20140829-36-873",2014-08-29,"36-873","Lepto",1.77374073867676
"1552","20140829-37-890",2014-08-29,"37-890","Lepto",0
"1553","20140829-8-994",2014-08-29,"8-994","Lepto",0
"1554","20140925-27-918",2014-09-25,"27-918","Lepto",0.241263594828212
"1555","20140925-29-905",2014-09-25,"29-905","Lepto",0
"1556","20140925-3-996",2014-09-25,"3-996","Lepto",0
"1557","20140925-36-873",2014-09-25,"36-873","Lepto",0
"1558","20140925-37-890",2014-09-25,"37-890","Lepto",0.247686549238899
"1559","20140925-8-994",2014-09-25,"8-994","Lepto",0
"1560","20141023-14-972",2014-10-23,"14-972","Lepto",0
"1561","20141023-16-970",2014-10-23,"16-970","Lepto",0
"1562","20141023-27-918",2014-10-23,"27-918","Lepto",0
"1563","20141023-29-905",2014-10-23,"29-905","Lepto",0
"1564","20141023-3-996",2014-10-23,"3-996","Lepto",1.1521388626638
"1565","20141023-36-873",2014-10-23,"36-873","Lepto",0.0679956729775404
"1566","20141023-37-890",2014-10-23,"37-890","Lepto",0
"1567","20141023-8-994",2014-10-23,"8-994","Lepto",0
"1568","20150508-16-970",2015-05-08,"16-970","Lepto",0
"1569","20150508-27-918",2015-05-08,"27-918","Lepto",0.0408617992858078
"1570","20150508-29-905",2015-05-08,"29-905","Lepto",0.00830456441893968
"1571","20150508-3-996",2015-05-08,"3-996","Lepto",0
"1572","20150508-36-873",2015-05-08,"36-873","Lepto",0.504364187826028
"1573","20150508-37-890",2015-05-08,"37-890","Lepto",0
"1574","20150508-8-994",2015-05-08,"8-994","Lepto",0
"1575","20150521-14-972",2015-05-21,"14-972","Lepto",1.81907225436969
"1576","20150521-16-970",2015-05-21,"16-970","Lepto",12.2361829584431
"1577","20150521-3-996",2015-05-21,"3-996","Lepto",8.44362709762103
"1578","20150521-36-873",2015-05-21,"36-873","Lepto",0.641824777656401
"1579","20150521-37-890",2015-05-21,"37-890","Lepto",1.43821462832164
"1580","20150521-8-994",2015-05-21,"8-994","Lepto",0
"1581","20150605-14-972",2015-06-05,"14-972","Lepto",3.09433326170223
"1582","20150605-16-970",2015-06-05,"16-970","Lepto",10.1381260940722
"1583","20150605-27-918",2015-06-05,"27-918","Lepto",7.18579422389969
"1584","20150605-29-905",2015-06-05,"29-905","Lepto",17.8508721079488
"1585","20150605-3-996",2015-06-05,"3-996","Lepto",14.2663137809094
"1586","20150605-36-873",2015-06-05,"36-873","Lepto",30.5168982932902
"1587","20150605-37-890",2015-06-05,"37-890","Lepto",55.3868656922035
"1588","20150605-8-994",2015-06-05,"8-994","Lepto",2.91458902935112
"1589","20150615-14-972",2015-06-15,"14-972","Lepto",0
"1590","20150615-16-970",2015-06-15,"16-970","Lepto",0
"1591","20150615-3-996",2015-06-15,"3-996","Lepto",4.77227929780327
"1592","20150615-8-994",2015-06-15,"8-994","Lepto",0
"1593","20150616-27-918",2015-06-16,"27-918","Lepto",0.385379857638072
"1594","20150616-29-905",2015-06-16,"29-905","Lepto",1.51820512945544
"1595","20150616-36-873",2015-06-16,"36-873","Lepto",12.149967263437
"1596","20150616-37-890",2015-06-16,"37-890","Lepto",3.92921436116164
"1597","20150630-14-972",2015-06-30,"14-972","Lepto",37.5299661730237
"1598","20150630-16-970",2015-06-30,"16-970","Lepto",2.98270536635713
"1599","20150630-27-918",2015-06-30,"27-918","Lepto",25.2519798886048
"1600","20150630-29-905",2015-06-30,"29-905","Lepto",3.50132145561017
"1601","20150630-3-996",2015-06-30,"3-996","Lepto",0
"1602","20150630-36-873",2015-06-30,"36-873","Lepto",0.277610030161858
"1603","20150630-37-890",2015-06-30,"37-890","Lepto",0
"1604","20150630-8-994",2015-06-30,"8-994","Lepto",0
"1605","20150713-14-972",2015-07-13,"14-972","Lepto",1.27884937853259
"1606","20150713-16-970",2015-07-13,"16-970","Lepto",13.5751875755167
"1607","20150713-27-918",2015-07-13,"27-918","Lepto",0.384867483152316
"1608","20150713-29-905",2015-07-13,"29-905","Lepto",29.7831505757226
"1609","20150713-3-996",2015-07-13,"3-996","Lepto",20.3337737147297
"1610","20150713-36-873",2015-07-13,"36-873","Lepto",10.533952488386
"1611","20150713-37-890",2015-07-13,"37-890","Lepto",2.42164094806196
"1612","20150713-8-994",2015-07-13,"8-994","Lepto",0
"1613","20150727-27-918",2015-07-27,"27-918","Lepto",27.9977968435367
"1614","20150727-29-905",2015-07-27,"29-905","Lepto",1.18809252432028
"1615","20150727-36-873",2015-07-27,"36-873","Lepto",17.9306505404493
"1616","20150727-37-890",2015-07-27,"37-890","Lepto",21.5617056770555
"1617","20150728-14-972",2015-07-28,"14-972","Lepto",37.8143602925752
"1618","20150728-16-970",2015-07-28,"16-970","Lepto",17.9591788084869
"1619","20150728-3-996",2015-07-28,"3-996","Lepto",0
"1620","20150728-8-994",2015-07-28,"8-994","Lepto",3.54288199345448
"1621","20150810-14-972",2015-08-10,"14-972","Lepto",0
"1622","20150810-16-970",2015-08-10,"16-970","Lepto",0
"1623","20150810-27-918",2015-08-10,"27-918","Lepto",0
"1624","20150810-29-905",2015-08-10,"29-905","Lepto",1.74562576005297
"1625","20150810-3-996",2015-08-10,"3-996","Lepto",45.6081819044786
"1626","20150810-36-873",2015-08-10,"36-873","Lepto",0
"1627","20150810-37-890",2015-08-10,"37-890","Lepto",9.264974024873
"1628","20150810-8-994",2015-08-10,"8-994","Lepto",0
"1629","20150825-14-972",2015-08-25,"14-972","Lepto",0
"1630","20150825-16-970",2015-08-25,"16-970","Lepto",0
"1631","20150825-36-873",2015-08-25,"36-873","Lepto",1.47229309837204
"1632","20150825-37-890",2015-08-25,"37-890","Lepto",0
"1633","20150825-8-994",2015-08-25,"8-994","Lepto",0
"1634","20150908-14-972",2015-09-08,"14-972","Lepto",0
"1635","20150908-16-970",2015-09-08,"16-970","Lepto",4.69346225015883
"1636","20150908-27-918",2015-09-08,"27-918","Lepto",2.06570723013917
"1637","20150908-29-905",2015-09-08,"29-905","Lepto",23.7813571638715
"1638","20150908-3-996",2015-09-08,"3-996","Lepto",0
"1639","20150908-36-873",2015-09-08,"36-873","Lepto",5.91893359664108
"1640","20150908-37-890",2015-09-08,"37-890","Lepto",15.6027528975915
"1641","20150908-8-994",2015-09-08,"8-994","Lepto",7.57965188275952
"1642","20150922-27-918",2015-09-22,"27-918","Lepto",5.28256049880862
"1643","20150922-29-905",2015-09-22,"29-905","Lepto",9.95529258946061
"1644","20150922-36-873",2015-09-22,"36-873","Lepto",0
"1645","20150922-37-890",2015-09-22,"37-890","Lepto",10.2603604137761
"1646","20150923-8-994",2015-09-23,"8-994","Lepto",9.8727348252909
"1647","20150924-14-972",2015-09-24,"14-972","Lepto",0
"1648","20150924-16-970",2015-09-24,"16-970","Lepto",0
"1649","20151005-14-972",2015-10-05,"14-972","Lepto",0
"1650","20151005-16-970",2015-10-05,"16-970","Lepto",0
